1,0,21,0,0, 77.96 ,D9,S,1
3,1,26,0,0, 7.90 ,,S,0
3,1,,0,0, 7.73 ,,Q,0
1,1,80,0,0, 30.00 ,A23,S,1
3,1,51,0,0, 7.05 ,,S,0
1,1,32,0,0, 30.50 ,B50,C,1
1,1,,0,0, -   ,,S,0
3,0,9,3,2, 27.90 ,,S,0
2,0,28,0,0, 13.00 ,,S,1
3,1,32,0,0, 7.93 ,,S,0
2,1,31,1,1, 26.25 ,,S,0
3,0,41,0,5, 39.69 ,,S,0
3,1,,1,0, 16.10 ,,S,0
3,1,20,0,0, 7.85 ,,S,0
1,0,24,0,0, 69.30 ,B35,C,1
3,0,2,3,2, 27.90 ,,S,0
3,1,,0,0, 56.50 ,,S,1
3,0,0.75,2,1, 19.26 ,,C,1
1,1,48,1,0, 76.73 ,D33,C,1
3,1,19,0,0, 7.90 ,,S,0
1,1,56,0,0, 35.50 ,A26,C,1
3,1,,0,0, 7.55 ,,S,0
3,0,23,0,0, 7.55 ,,S,1
3,1,,0,0, 7.90 ,,S,0
2,0,18,0,1, 23.00 ,,S,1
3,1,21,0,0, 8.43 ,,S,0
3,0,,0,0, 7.83 ,,Q,1
3,0,18,0,0, 6.75 ,,Q,0
2,1,24,2,0, 73.50 ,,S,0
3,1,,0,0, 7.90 ,,S,0
3,0,32,1,1, 15.50 ,,Q,0
2,1,23,0,0, 13.00 ,,S,0
1,1,58,0,2, 113.28 ,D48,C,0
1,1,50,2,0, 133.65 ,,S,1
3,1,40,0,0, 7.23 ,,C,0
1,1,47,0,0, 25.59 ,E58,S,0
3,1,36,0,0, 7.50 ,,S,0
3,1,20,1,0, 7.93 ,,S,1
2,1,32,2,0, 73.50 ,,S,0
2,1,25,0,0, 13.00 ,,S,0
3,1,,0,0, 7.78 ,,S,0
3,1,43,0,0, 8.05 ,,S,0
1,0,,1,0, 52.00 ,C126,S,1
2,0,40,1,1, 39.00 ,,S,1
1,1,31,1,0, 52.00 ,B71,S,0
2,1,70,0,0, 10.50 ,,S,0
2,1,31,0,0, 13.00 ,,S,1
2,1,,0,0, -   ,,S,0
3,1,18,0,0, 7.78 ,,S,0
3,1,24.5,0,0, 8.05 ,,S,0
3,0,18,0,0, 9.84 ,,S,1
3,0,43,1,6, 46.90 ,,S,0
1,1,36,0,1, 512.33 ,B51 B53 B55,C,1
3,0,,0,0, 8.14 ,,Q,0
1,1,27,0,0, 76.73 ,D49,C,1
3,1,20,0,0, 9.23 ,,S,0
3,1,14,5,2, 46.90 ,,S,0
2,1,60,1,1, 39.00 ,,S,0
2,1,25,1,2, 41.58 ,,C,0
3,1,14,4,1, 39.69 ,,S,0
3,1,19,0,0, 10.17 ,,S,0
3,1,18,0,0, 7.80 ,,S,0
1,0,15,0,1, 211.34 ,B5,S,1
1,1,31,1,0, 57.00 ,B20,S,1
3,0,4,0,1, 13.42 ,,C,1
3,1,,0,0, 56.50 ,,S,1
3,1,25,0,0, 7.23 ,,C,0
1,1,60,0,0, 26.55 ,,S,0
2,1,52,0,0, 13.50 ,,S,0
3,1,44,0,0, 8.05 ,,S,0
3,0,,0,0, 7.73 ,,Q,1
1,1,49,1,1, 110.88 ,C68,C,0
3,1,42,0,0, 7.65 ,F G63,S,0
1,0,18,1,0, 227.53 ,C62 C64,C,1
1,1,35,0,0, 26.29 ,E24,S,1
3,0,18,0,1, 14.45 ,,C,0
3,1,25,0,0, 7.74 ,,Q,0
3,1,26,1,0, 7.85 ,,S,0
2,1,39,0,0, 26.00 ,,S,0
2,0,45,0,0, 13.50 ,,S,1
1,1,42,0,0, 26.29 ,E24,S,1
1,0,22,0,0, 151.55 ,,S,1
3,1,,1,1, 15.25 ,,C,1
1,0,24,0,0, 49.50 ,C90,C,1
1,1,,0,0, 26.55 ,C124,S,0
1,1,48,1,0, 52.00 ,C126,S,1
3,1,29,0,0, 9.48 ,,S,0
2,1,52,0,0, 13.00 ,,S,0
3,1,19,0,0, 7.65 ,F G73,S,0
1,0,38,0,0, 227.53 ,C45,C,1
2,0,27,0,0, 10.50 ,E101,S,1
3,1,,0,0, 15.50 ,,Q,0
3,1,33,0,0, 7.78 ,,S,0
2,0,6,0,1, 33.00 ,,S,1
3,1,17,1,0, 7.05 ,,S,0
2,1,34,0,0, 13.00 ,,S,0
2,1,50,0,0, 13.00 ,,S,0
1,1,27,1,0, 53.10 ,E8,S,1
3,1,20,0,0, 8.66 ,,S,0
2,0,30,3,0, 21.00 ,,S,1
3,0,,0,0, 7.74 ,,Q,1
2,1,25,1,0, 26.00 ,,S,0
3,0,25,1,0, 7.93 ,,S,0
1,0,29,0,0, 211.34 ,B5,S,1
3,1,11,0,0, 18.79 ,,C,0
2,1,,0,0, -   ,,S,0
2,1,23,0,0, 13.00 ,,S,0
2,1,23,0,0, 13.00 ,,S,0
3,1,28.5,0,0, 16.10 ,,S,0
3,0,48,1,3, 34.38 ,,S,0
1,1,35,0,0, 512.33 ,B101,C,1
3,1,,0,0, 7.90 ,,S,0
3,1,,0,0, 7.90 ,,S,0
1,1,,0,0, 30.00 ,D45,S,1
1,1,36,1,0, 78.85 ,C46,S,0
1,0,21,2,2, 262.38 ,B57 B59 B63 B66,C,1
3,1,24,1,0, 16.10 ,,S,0
3,1,31,0,0, 7.93 ,,S,1
1,1,70,1,1, 71.00 ,B22,S,0
3,1,16,1,1, 20.25 ,,S,0
2,0,30,0,0, 13.00 ,,S,1
1,1,19,1,0, 53.10 ,D30,S,0
3,1,31,0,0, 7.75 ,,Q,0
2,0,4,1,1, 23.00 ,,S,1
3,1,6,0,1, 12.48 ,E121,S,1
3,1,33,0,0, 9.50 ,,S,0
3,1,23,0,0, 7.90 ,,S,0
2,0,48,1,2, 65.00 ,,S,1
2,1,0.67,1,1, 14.50 ,,S,1
3,1,28,0,0, 7.80 ,,S,0
2,1,18,0,0, 11.50 ,,S,0
3,1,34,0,0, 8.05 ,,S,0
1,0,33,0,0, 86.50 ,B77,S,1
3,1,,0,0, 14.50 ,,S,0
3,1,41,0,0, 7.13 ,,S,0
3,1,20,0,0, 7.23 ,,C,1
1,0,36,1,2, 120.00 ,B96 B98,S,1
3,1,16,0,0, 7.78 ,,S,0
1,0,51,1,0, 77.96 ,D11,S,1
1,1,,0,0, 39.60 ,,C,0
3,0,30.5,0,0, 7.75 ,,Q,0
3,1,,1,0, 24.15 ,,Q,0
3,1,32,0,0, 8.36 ,,S,0
3,1,24,0,0, 9.50 ,,S,0
3,1,48,0,0, 7.85 ,,S,0
2,0,57,0,0, 10.50 ,E77,S,0
3,1,,0,0, 7.23 ,,C,0
2,0,54,1,3, 23.00 ,,S,1
3,1,18,0,0, 7.75 ,,S,0
3,1,,0,0, 7.75 ,F38,Q,0
3,0,5,0,0, 12.48 ,,S,1
3,1,,0,0, 7.74 ,,Q,0
1,0,43,0,1, 211.34 ,B3,S,1
3,0,13,0,0, 7.23 ,,C,1
1,0,17,1,0, 57.00 ,B20,S,1
1,1,29,0,0, 30.00 ,D6,S,0
3,1,,1,2, 23.45 ,,S,0
3,1,25,0,0, 7.05 ,,S,0
3,1,25,0,0, 7.25 ,,S,0
3,0,18,0,0, 7.50 ,,S,1
3,1,8,4,1, 29.13 ,,Q,0
3,1,1,1,2, 20.58 ,,S,1
1,1,46,0,0, 79.20 ,B82 B84,C,0
3,1,,0,0, 7.75 ,,Q,0
2,1,16,0,0, 26.00 ,,S,0
3,0,,8,2, 69.55 ,,S,0
1,1,,0,0, 30.70 ,,C,0
3,1,25,0,0, 7.90 ,,S,0
2,1,39,0,0, 13.00 ,,S,0
1,0,49,0,0, 25.93 ,D17,S,1
3,0,31,0,0, 8.68 ,,S,1
3,1,30,0,0, 7.23 ,,C,0
3,0,30,1,1, 24.15 ,,S,0
2,1,34,0,0, 13.00 ,,S,0
2,0,31,1,1, 26.25 ,,S,1
1,1,11,1,2, 120.00 ,B96 B98,S,1
3,1,0.42,0,1, 8.52 ,,C,1
3,1,27,0,0, 6.98 ,,S,1
3,1,31,0,0, 7.78 ,,S,0
1,1,39,0,0, -   ,A36,S,0
3,0,18,0,0, 7.78 ,,S,0
2,1,39,0,0, 13.00 ,,S,0
1,0,33,1,0, 53.10 ,E8,S,1
3,1,26,0,0, 7.89 ,,S,0
3,1,39,0,0, 24.15 ,,S,0
2,1,35,0,0, 10.50 ,,S,0
3,0,6,4,2, 31.28 ,,S,0
3,1,30.5,0,0, 8.05 ,,S,0
1,1,,0,0, -   ,B102,S,0
3,0,23,0,0, 7.93 ,,S,0
2,1,31,1,1, 37.00 ,,C,0
3,1,43,0,0, 6.45 ,,S,0
3,1,10,3,2, 27.90 ,,S,0
1,0,52,1,1, 93.50 ,B69,S,1
3,1,27,0,0, 8.66 ,,S,1
1,1,38,0,0, -   ,,S,0
3,0,27,0,1, 12.48 ,E121,S,1
3,1,2,4,1, 39.69 ,,S,0
3,1,,0,0, 6.95 ,,Q,0
3,1,,0,0, 56.50 ,,S,0
2,1,1,0,2, 37.00 ,,C,1
3,1,,0,0, 7.75 ,,Q,1
1,0,62,0,0, 80.00 ,B28,,1
3,0,15,1,0, 14.45 ,,C,1
2,1,0.83,1,1, 18.75 ,,S,1
3,1,,0,0, 7.23 ,,C,0
3,1,23,0,0, 7.85 ,,S,0
3,1,18,0,0, 8.30 ,,S,0
1,0,39,1,1, 83.16 ,E49,C,1
3,1,21,0,0, 8.66 ,,S,0
3,1,,0,0, 8.05 ,,S,0
3,1,32,0,0, 56.50 ,,S,1
1,1,,0,0, 29.70 ,C47,C,1
3,1,20,0,0, 7.93 ,,S,0
2,1,16,0,0, 10.50 ,,S,0
1,0,30,0,0, 31.00 ,,C,1
3,1,34.5,0,0, 6.44 ,,C,0
3,1,17,0,0, 8.66 ,,S,0
3,1,42,0,0, 7.55 ,,S,0
3,1,,8,2, 69.55 ,,S,0
3,1,35,0,0, 7.90 ,,C,0
2,1,28,0,1, 33.00 ,,S,0
1,0,,1,0, 89.10 ,C92,C,1
3,1,4,4,2, 31.28 ,,S,0
3,1,74,0,0, 7.78 ,,S,0
3,0,9,1,1, 15.25 ,,C,0
1,0,16,0,1, 39.40 ,D28,S,1
2,0,44,1,0, 26.00 ,,S,0
3,0,18,0,1, 9.35 ,,S,1
1,0,45,1,1, 164.87 ,,S,1
1,1,51,0,0, 26.55 ,E17,S,1
3,0,24,0,3, 19.26 ,,C,1
3,1,,0,0, 7.23 ,,C,0
3,1,41,2,0, 14.11 ,,S,0
2,1,21,1,0, 11.50 ,,S,0
1,0,48,0,0, 25.93 ,D17,S,1
3,0,,8,2, 69.55 ,,S,0
2,1,24,0,0, 13.00 ,,S,0
2,0,42,0,0, 13.00 ,,S,1
2,0,27,1,0, 13.86 ,,C,1
1,1,31,0,0, 50.50 ,A24,S,0
3,1,,0,0, 9.50 ,,S,0
3,1,4,1,1, 11.13 ,,S,1
3,1,26,0,0, 7.90 ,,S,0
1,0,47,1,1, 52.55 ,D35,S,1
1,1,33,0,0, 5.00 ,B51 B53 B55,S,0
3,1,47,0,0, 9.00 ,,S,0
2,0,28,1,0, 24.00 ,,C,1
3,0,15,0,0, 7.23 ,,C,1
3,1,20,0,0, 9.85 ,,S,0
3,1,19,0,0, 7.90 ,,S,0
3,1,,0,0, 7.90 ,,S,0
1,0,56,0,1, 83.16 ,C50,C,1
2,0,25,0,1, 26.00 ,,S,1
3,1,33,0,0, 7.90 ,,S,0
3,0,22,0,0, 10.52 ,,S,0
2,1,28,0,0, 10.50 ,,S,0
3,1,25,0,0, 7.05 ,,S,0
3,0,39,0,5, 29.13 ,,Q,0
2,1,27,0,0, 13.00 ,,S,0
1,0,19,0,0, 30.00 ,B42,S,1
3,0,,1,2, 23.45 ,,S,0
1,1,26,0,0, 30.00 ,C148,C,1
3,1,32,0,0, 7.75 ,,Q,0
3,1,34.5,0,0, 7.83 ,,Q,0
3,0,47,1,0, 7.00 ,,S,1
2,1,62,0,0, 9.69 ,,Q,0
3,1,27,0,0, 8.66 ,,S,0
3,0,22,1,1, 12.29 ,,S,1
3,1,14,0,0, 9.23 ,,S,0
3,0,30,0,0, 7.63 ,,Q,1
2,1,26,1,1, 29.00 ,,S,0
3,0,18,0,0, 7.23 ,,C,1
3,1,21,2,0, 24.15 ,,S,0
3,1,,0,0, 7.90 ,,S,0
1,1,46,0,0, 26.00 ,,S,0
1,0,23,1,0, 82.27 ,B45,S,1
2,1,63,1,0, 26.00 ,,S,0
1,0,47,1,0, 61.18 ,E31,S,1
2,0,24,1,0, 27.72 ,,C,1
2,1,35,0,0, 12.35 ,,Q,0
3,1,21,0,0, 7.23 ,,C,0
3,0,27,1,0, 7.93 ,,S,1
3,0,45,0,0, 7.23 ,,C,1
1,1,55,1,0, 59.40 ,,C,0
3,1,9,0,1, 3.17 ,,S,0
1,0,,0,0, 31.68 ,,S,1
1,1,21,0,1, 61.38 ,,C,0
1,0,48,1,3, 262.38 ,B57 B59 B63 B66,C,1
3,1,50,1,0, 14.50 ,,S,0
1,0,22,0,1, 61.98 ,B36,C,1
3,1,22.5,0,0, 7.23 ,,C,0
1,1,41,0,0, 30.50 ,A21,S,0
3,1,,2,0, 21.68 ,,C,0
2,1,50,1,0, 26.00 ,,S,0
2,1,24,2,0, 31.50 ,,S,0
3,0,33,1,2, 20.58 ,,S,1
3,0,,1,2, 23.45 ,,S,1
1,1,30,1,0, 57.75 ,C78,C,0
3,1,18.5,0,0, 7.23 ,,C,0
3,0,,0,0, 8.05 ,,S,1
3,0,21,0,0, 8.66 ,,S,1
3,1,25,0,0, 9.50 ,,S,0
3,1,,0,0, 56.50 ,,S,0
3,1,39,0,1, 13.42 ,,C,0
1,1,,0,0, 26.55 ,D34,S,0
3,1,41,0,0, 7.85 ,,S,0
2,0,30,0,0, 13.00 ,,S,1
1,0,45,1,0, 52.55 ,D19,S,1
3,1,25,0,0, 7.93 ,,S,0
1,1,45,0,0, 29.70 ,A9,C,0
3,1,,0,0, 7.75 ,,Q,0
1,0,60,0,0, 76.29 ,D15,C,1
3,0,36,0,2, 15.90 ,,S,1
1,1,24,1,0, 60.00 ,C31,S,0
2,1,27,0,0, 15.03 ,,C,0
2,0,20,2,1, 23.00 ,,S,1
1,0,28,3,2, 263.00 ,C23 C25 C27,S,1
2,1,,0,0, 15.58 ,,C,0
3,1,10,4,1, 29.13 ,,Q,0
3,1,35,0,0, 7.90 ,,S,0
3,1,25,0,0, 7.65 ,F G63,S,0
3,1,,1,0, 16.10 ,,S,0
1,0,36,0,0, 262.38 ,B61,C,1
3,1,17,0,0, 7.90 ,,S,0
2,1,32,0,0, 13.50 ,,S,0
3,1,18,0,0, 7.75 ,,S,0
3,0,22,0,0, 7.73 ,,Q,1
1,1,13,2,2, 262.38 ,B57 B59 B63 B66,C,0
2,0,,0,0, 21.00 ,,S,1
3,0,18,0,0, 7.88 ,,Q,1
1,1,47,0,0, 42.40 ,,S,0
1,1,31,0,0, 28.54 ,C53,C,0
1,0,60,1,4, 263.00 ,C23 C25 C27,S,1
3,0,24,0,0, 7.75 ,,Q,1
3,1,21,0,0, 7.90 ,,S,0
3,0,29,0,0, 7.93 ,,S,1
1,1,28.5,0,0, 27.72 ,D43,C,0
1,0,35,0,0, 211.50 ,C130,C,1
1,1,32.5,0,0, 211.50 ,C132,C,0
3,1,,0,0, 8.05 ,,S,0
1,0,55,2,0, 25.70 ,C101,S,1
2,1,30,0,0, 13.00 ,,S,0
3,0,24,0,0, 7.75 ,,Q,1
3,1,6,1,1, 15.25 ,,C,0
1,1,67,1,0, 221.78 ,C55 C57,S,0
1,1,49,0,0, 26.00 ,,S,0
3,1,,0,0, 7.90 ,,S,0
2,1,,0,0, 10.71 ,,Q,0
3,1,,1,0, 14.45 ,,C,0
3,0,27,0,0, 7.88 ,,Q,1
3,0,18,0,0, 8.05 ,,S,1
3,0,,0,0, 7.75 ,,Q,1
2,1,2,1,1, 23.00 ,,S,0
3,0,22,1,0, 13.90 ,,S,1
3,1,,0,0, 7.78 ,,S,0
1,0,27,1,2, 52.00 ,B71,S,1
3,1,,0,0, 8.05 ,,S,0
1,1,25,0,0, 26.00 ,,C,0
3,1,25,0,0, 7.80 ,,S,0
1,0,76,1,0, 78.85 ,C46,S,1
3,1,29,0,0, 7.93 ,,S,0
3,0,20,0,0, 7.85 ,,S,1
3,1,33,0,0, 8.05 ,,S,0
1,0,43,1,0, 55.44 ,C116,C,1
2,1,27,1,0, 26.00 ,,S,0
3,1,,0,0, 7.75 ,,Q,0
3,1,26,0,0, 7.78 ,,S,0
3,0,16,1,1, 8.52 ,,C,1
3,1,28,0,0, 22.53 ,,S,0
3,1,21,0,0, 7.82 ,,Q,0
3,1,,0,0, 7.75 ,,Q,0
3,1,,0,0, 8.71 ,,S,0
2,1,18.5,0,0, 13.00 ,F,S,0
2,1,41,0,0, 15.05 ,,C,0
3,0,,0,0, 7.78 ,,Q,1
1,0,36,0,0, 31.68 ,A29,C,1
3,0,18.5,0,0, 7.28 ,,Q,1
1,0,63,1,0, 221.78 ,C55 C57,S,1
3,1,18,1,0, 14.45 ,,C,0
3,1,,0,0, 6.44 ,,C,0
3,0,1,1,1, 16.70 ,G6,S,1
1,1,36,0,0, 75.24 ,C6,C,0
2,0,29,1,0, 26.00 ,,S,1
2,0,12,0,0, 15.75 ,,S,1
3,1,,1,0, 7.75 ,,Q,0
1,0,35,1,0, 57.75 ,C28,C,1
3,1,28,0,0, 7.25 ,,S,0
3,1,,0,0, 7.75 ,,Q,0
3,0,17,0,1, 16.10 ,,S,1
3,1,22,0,0, 7.80 ,,S,0
3,0,,2,0, 23.25 ,,Q,1
2,1,42,0,0, 13.00 ,,S,0
3,1,24,0,0, 8.05 ,,S,0
3,1,32,0,0, 8.05 ,,S,0
1,1,53,0,0, 28.50 ,C51,C,0
3,0,,0,4, 25.47 ,,S,1
3,1,,1,0, 6.44 ,,C,0
3,1,43,0,0, 7.90 ,,S,0
3,1,24,0,0, 7.85 ,,S,0
3,1,26.5,0,0, 7.23 ,,C,0
2,1,26,0,0, 13.00 ,,S,0
3,0,23,0,0, 8.05 ,,S,1
3,1,40,1,6, 46.90 ,,S,0
3,0,10,5,2, 46.90 ,,S,1
1,0,33,0,0, 151.55 ,,S,1
1,1,61,1,3, 262.38 ,B57 B59 B63 B66,C,0
2,1,28,0,0, 26.00 ,,S,0
1,1,42,0,0, 26.55 ,,S,0
3,1,31,3,0, 18.00 ,,S,0
1,1,,0,0, 51.86 ,E46,S,0
3,1,22,0,0, 8.05 ,,S,0
1,1,,0,0, 26.55 ,,S,0
2,1,30,1,1, 26.00 ,,S,0
1,0,23,0,1, 83.16 ,C54,C,1
3,1,,0,0, 7.90 ,,C,0
3,1,60.5,0,0,,,S,0
3,0,36,0,2,12.1833,,S,1
3,1,13,4,2,31.3875,,S,0
3,1,24,0,0,7.55,,S,0
1,0,29,0,0,221.7792,C97,S,1
3,0,23,0,0,7.8542,,S,1
1,1,42,0,0,26.55,D22,S,0
3,0,26,0,2,13.775,,S,1
3,0,,0,0,7.7333,,Q,1
3,1,7,1,1,15.2458,,C,0
2,0,26,0,0,13.5,,S,1
3,1,,0,0,7,,S,0
2,1,41,0,0,13,,S,0
3,0,26,1,1,22.025,,S,1
1,1,48,0,0,50.4958,B10,C,0
3,1,18,2,2,34.375,,S,0
1,0,,0,0,27.7208,,C,1
3,0,22,0,0,8.9625,,S,1
3,1,,0,0,7.55,,S,0
3,1,27,0,0,7.225,,C,0
3,1,23,1,0,13.9,,S,0
3,1,,0,0,7.2292,,C,0
3,1,40,1,5,31.3875,,S,0
2,0,15,0,2,39,,S,1
2,0,20,0,0,36.75,,S,1
1,1,54,1,0,55.4417,C116,C,0
2,0,36,0,3,39,F4,S,1
1,0,64,0,2,83.1583,E45,C,1
2,1,30,0,0,13,,S,0
1,1,37,1,1,83.1583,E52,C,0
1,0,18,1,0,53.1,D30,S,1
3,1,,0,0,7.75,,Q,0
1,0,27,1,1,247.5208,B58 B60,C,1
2,1,40,0,0,16,,S,0
2,0,21,0,1,21,,S,1
3,1,17,2,0,8.05,,S,0
3,0,,8,2,69.55,,S,1
2,1,40,0,0,13,,S,0
2,1,34,1,0,26,,S,0
1,1,,0,0,26,,S,0
3,1,11.5,1,1,14.5,,S,0
2,1,61,0,0,12.35,,Q,0
2,1,8,0,2,32.5,,S,0
3,1,33,0,0,7.8542,,S,0
1,1,6,0,2,134.5,E34,C,0
3,0,18,0,0,7.775,,S,1
2,1,23,0,0,10.5,,S,0
3,0,,0,0,8.1125,,S,1
3,0,,0,0,15.5,,Q,1
3,1,0.33,0,2,14.4,,S,0
1,1,47,1,0,227.525,C62 C64,C,0
2,0,8,1,1,26,,S,1
2,1,25,0,0,10.5,,S,0
1,1,,0,0,25.7417,,C,0
3,0,35,0,0,7.75,,Q,1
2,1,24,0,0,10.5,,S,0
1,0,33,0,0,27.7208,A11,C,1
3,1,25,0,0,7.8958,,S,0
3,1,32,0,0,22.525,,S,0
3,1,,0,0,7.05,,S,0
2,1,17,0,0,73.5,,S,0
2,0,60,1,0,26,,S,1
3,0,38,4,2,7.775,,S,1
1,1,42,0,0,42.5,B11,S,0
3,0,,0,0,7.8792,,Q,1
1,1,57,1,1,164.8667,,S,0
1,0,50,1,1,211.5,C80,C,1
3,1,,0,0,8.05,,S,0
2,0,30,1,0,13.8583,,C,1
3,1,21,0,0,8.05,,S,0
2,0,22,0,0,10.5,F33,S,1
3,1,21,0,0,7.7958,,S,0
1,0,53,0,0,27.4458,,C,1
3,0,,0,2,15.2458,,C,1
3,1,23,0,0,7.7958,,S,0
3,0,,0,0,7.75,,Q,1
3,1,40.5,0,0,15.1,,S,0
2,1,36,0,0,13,,S,0
2,1,14,0,0,65,,S,0
1,0,21,0,0,26.55,,S,1
3,1,21,1,0,6.4958,,S,0
3,1,,0,0,7.8792,,Q,0
1,1,39,1,0,71.2833,C85,C,0
3,1,20,0,0,7.8542,,S,0
1,1,64,1,0,75.25,D37,C,0
3,1,20,0,0,7.225,,C,0
2,0,18,1,1,13,,S,1
1,0,48,1,0,106.425,C86,C,1
1,0,55,0,0,27.7208,,C,1
2,0,45,0,2,30,,S,1
1,1,45,1,1,134.5,E34,C,0
3,1,,0,0,7.8875,,S,0
3,1,,1,2,23.45,,S,0
1,1,41,1,0,51.8625,D21,S,0
2,0,22,0,0,21,,S,1
2,1,42,1,1,32.5,,S,0
2,0,29,1,0,26,,S,1
3,0,,1,0,14.4542,,C,1
2,0,0.92,1,2,27.75,,S,1
3,1,20,0,0,7.925,,S,0
1,1,27,1,0,136.7792,C89,C,0
3,1,24,0,0,9.325,,S,0
3,1,32.5,0,0,9.5,,S,0
3,1,,0,0,7.55,,S,0
3,1,,0,0,7.75,,Q,0
3,1,28,0,0,8.05,,S,0
2,0,19,0,0,13,,S,1
3,1,21,0,0,7.775,,S,0
3,1,36.5,1,0,17.4,,S,0
3,1,21,0,0,7.8542,,S,0
2,0,29,0,2,23,,S,1
3,0,1,1,1,12.1833,,S,1
2,1,30,0,0,12.7375,,C,0
3,1,,0,0,7.8958,,S,0
1,1,,0,0,0,,S,0
3,1,,0,0,7.55,,S,0
3,0,,0,0,8.05,,S,1
3,1,17,0,0,8.6625,,S,0
1,1,46,0,0,75.2417,C6,C,0
3,1,,0,0,7.75,,Q,0
1,0,26,1,0,136.7792,C89,C,1
3,0,,1,0,15.5,,Q,1
3,1,,0,0,7.225,,C,0
2,0,20,1,0,26,,S,1
2,1,28,0,0,10.5,,S,0
2,1,40,1,0,26,,S,0
2,1,30,1,0,21,,S,0
2,1,22,0,0,10.5,,S,0
3,0,23,0,0,8.6625,,S,1
3,1,0.75,1,1,13.775,,S,0
3,0,,0,0,7.75,,Q,1
3,0,9,1,1,15.2458,,C,1
3,0,2,1,1,20.2125,,S,1
3,1,36,0,0,7.25,,S,0
3,1,,0,0,7.25,,S,0
1,1,24,1,0,82.2667,B45,S,0
3,1,,0,0,7.2292,F E46,C,0
3,1,,0,0,8.05,,S,0
1,1,,0,0,39.6,,S,0
3,0,30,0,0,6.95,,Q,1
3,1,,0,0,7.2292,,C,0
1,1,53,1,1,81.8583,A34,S,0
3,1,36,0,0,9.5,,S,0
3,1,26,0,0,7.8958,,S,0
2,0,1,1,2,41.5792,,C,1
3,1,,2,0,21.6792,,C,0
1,1,30,0,0,45.5,,S,0
3,1,29,0,0,7.8542,,S,0
3,1,32,0,0,7.775,,S,0
2,1,,0,0,15.0458,D,C,0
2,1,43,0,1,21,,S,0
3,1,24,0,0,8.6625,,S,0
3,0,,0,0,7.75,,Q,1
1,0,64,1,1,26.55,B26,S,1
1,1,30,1,2,151.55,C22 C26,S,0
3,1,0.83,0,1,9.35,,S,0
1,1,55,1,1,93.5,B69,S,0
3,0,45,1,0,14.1083,,S,1
3,1,18,0,0,8.6625,,S,0
3,1,22,0,0,7.225,,C,0
3,1,,0,0,7.575,,S,0
3,0,37,0,0,7.75,,Q,1
1,0,55,0,0,135.6333,C32,C,1
3,0,17,0,0,7.7333,,Q,1
1,1,57,1,0,146.5208,B78,C,0
2,1,19,0,0,10.5,,S,0
3,1,27,0,0,7.8542,,S,0
2,1,22,2,0,31.5,,S,0
3,1,26,0,0,7.775,,S,0
3,1,25,0,0,7.2292,F E57,C,0
2,1,26,0,0,13,F2,S,0
1,1,33,0,0,26.55,,S,0
1,0,39,0,0,211.3375,,S,1
3,1,23,0,0,7.05,,S,0
2,0,12,2,1,39,F4,S,1
1,1,46,0,0,79.2,,C,0
2,1,29,1,0,26,,S,0
2,1,21,0,0,13,,S,0
2,0,48,0,2,36.75,,S,1
1,1,39,0,0,29.7,A18,C,0
3,1,,0,0,7.225,,C,0
3,0,19,1,1,15.7417,,C,1
3,1,27,0,0,7.8958,,S,0
1,1,30,0,0,26,C106,S,0
2,1,32,0,0,13,,S,0
3,1,39,0,2,7.2292,,C,0
2,1,25,0,0,31.5,,S,0
3,1,,0,0,7.2292,,C,0
2,1,18,0,0,10.5,,S,0
3,1,32,0,0,7.5792,,S,0
3,1,,1,9,69.55,,S,0
1,0,58,0,1,512.3292,B51 B53 B55,C,1
3,1,,1,1,14.5,,S,0
3,0,16,0,0,7.65,,S,1
2,1,26,0,0,13,,S,0
3,0,38,0,0,7.2292,,C,1
2,1,24,0,0,13.5,,S,0
2,0,31,0,0,21,,S,1
1,0,45,0,1,63.3583,D10 D12,C,1
2,1,25,0,0,10.5,,S,0
2,1,18,0,0,73.5,,S,0
2,1,49,1,2,65,,S,0
3,0,0.17,1,2,20.575,,S,1
1,1,50,0,0,26,E60,S,0
1,0,59,2,0,51.4792,C101,S,1
3,1,,0,0,7.8792,,S,0
3,1,,0,0,7.75,,Q,0
3,0,30,1,0,15.55,,S,1
3,1,14.5,8,2,69.55,,S,0
2,0,24,1,1,37.0042,,C,1
2,0,31,0,0,21,,S,1
3,1,27,0,0,8.6625,,S,0
1,0,25,1,0,55.4417,E50,C,1
3,0,,1,9,69.55,,S,1
3,1,,1,0,14.4583,,C,0
3,0,22,0,0,39.6875,,S,1
1,0,45,0,1,59.4,,C,1
2,1,29,0,0,13.8583,,C,0
2,1,21,1,0,11.5,,S,0
1,0,31,0,0,134.5,E39 E41,C,1
1,1,49,0,0,0,B52 B54 B56,S,0
2,1,44,0,0,13,,S,0
1,0,54,1,1,81.8583,A34,S,1
1,0,45,0,0,262.375,,C,1
3,0,22,2,0,8.6625,,S,1
2,1,21,0,0,11.5,,S,0
1,1,55,0,0,50,C39,S,0
3,1,5,4,2,31.3875,,S,0
3,1,,0,0,7.75,,Q,0
3,1,26,0,0,7.8792,,Q,0
3,0,,0,0,14.5,,S,1
3,0,19,1,0,16.1,,S,1
2,1,,0,0,12.875,,S,0
2,0,24,1,2,65,,S,1
3,1,24,0,0,7.775,,S,0
